doi;coo_authors;num_authors;num_citation;num_institution;date;
10.1145/3514094.3534159;Jessica Dai, Sohini Upadhyay, Ulrich Aïvodji, Stephen H. Bach, Himabindu Lakkaraju,;5;2;3;2022-07-26;
10.1145/3534678.3542617;Krishnaram Kenthapadi, Himabindu Lakkaraju, Pradeep Natarajan, Mehrnoosh Sameki,;4;0;4;2022-08-14;
10.48550/ARXIV.2206.11104;Chirag Agarwal, Eshika Saxena, Satyapriya Krishna, Martin Pawelczyk, Nari Johnson, Isha Puri, Marinka Zitnik, Himabindu Lakkaraju,;8;0;3;2022-01-01;
10.48550/ARXIV.2208.09339;Chirag Agarwal, Owen Queen, Himabindu Lakkaraju, Marinka Zitnik,;4;0;1;2023-03-13;
10.1145/3461702.3462602;Tom Sühr, Sophie Hilgard, Himabindu Lakkaraju,;3;5;2;2021-07-21;
10.1145/3375627.3375833;Himabindu Lakkaraju, Osbert Bastani,;2;55;2;2020-02-07;
10.1145/3375627.3375830;Dylan Slack, Sophie Hilgard, Emily Jia, Sameer Singh 0001, Himabindu Lakkaraju,;5;1;3;2021-01-01;
10.1145/3306618.3314229;Himabindu Lakkaraju, Ece Kamar, Rich Caruana, Jure Leskovec,;4;105;3;2019-01-27;
10.1145/3097983.3098066;Himabindu Lakkaraju, Jon M. Kleinberg, Jure Leskovec, Jens Ludwig, Sendhil Mullainathan,;5;0;4;2022-06-21;
10.1145/2939672.2939874;Himabindu Lakkaraju, Stephen H. Bach, Jure Leskovec,;3;0;2;2023-01-04;
10.1145/2783258.2788620;Himabindu Lakkaraju, Everaldo Aguiar, Carl Shan, David Miller, Nasir Bhanpuri, Rayid Ghani, Kecia L. Addison,;7;2;1;2022-12-01;
10.1145/2723576.2723619;Everaldo Aguiar, Himabindu Lakkaraju, Nasir Bhanpuri, David Miller, Ben Yuhas, Kecia L. Addison,;6;38;6;2015-03-16;
10.1109/ICDM.2012.54;Himabindu Lakkaraju, Indrajit Bhattacharya, Chiranjib Bhattacharyya,;3;10;3;2012-12-01;
10.1145/2187980.2188123;Himabindu Lakkaraju, Hyung-Il Ahn,;2;1;2;2012-05-21;
10.1145/2063576.2063915;Himabindu Lakkaraju, Jitendra Ajmera,;2;0;2;2022-12-01;
10.1137/1.9781611972818.43;Himabindu Lakkaraju, Chiranjib Bhattacharyya, Indrajit Bhattacharya, Srujana Merugu,;4;15;1;2021-06-01;
10.1145/1963192.1963230;Himabindu Lakkaraju, Angshu Rai, Srujana Merugu,;3;4;1;2011-04-29;
10.1016/J.GPB.2021.10.007;Zhongyang Liu, Honglei Li, Zhaoyu Jin, Yang Li, Feifei Guo, Yangzhige He, Xinyue Liu, Yaning Qi, Liying Yuan, Fuchu He, Dong Li 0018,;11;0;6;2022-08-01;
10.1145/354644.354654;John W. Byers, Michael Frumin, Gavin B. Horn, Michael Luby, Michael Mitzenmacher, Alex Roetter, William Shaver,;7;2;2;2020-01-01;
10.1145/3371934.3371960;John W. Byers, Michael Luby, Michael Mitzenmacher,;3;5;3;2019-10-01;
10.1109/TIT.2004.839499;Michael Luby, Michael Mitzenmacher,;2;48;2;2005-01-01;
10.1109/JSAC.2002.803998;John W. Byers, Gavin B. Horn, Michael Luby, Michael Mitzenmacher, William Shaver,;5;51;5;2002-10-01;
10.1109/JSAC.2002.803996;John W. Byers, Michael Luby, Michael Mitzenmacher,;3;1;1;2019-01-01;
10.1109/18.910575;Michael Luby, Michael Mitzenmacher, Mohammad Amin Shokrollahi, Daniel A. Spielman,;4;21;2;2022-01-01;
10.1109/18.910576;Michael Luby, Michael Mitzenmacher, Mohammad Amin Shokrollahi, Daniel A. Spielman,;4;563;5;2001-01-01;
10.1109/INFCOM.1999.749293;John W. Byers, Michael Luby, Michael Mitzenmacher,;3;217;3;1999-12-01;
10.1145/276698.276756;Michael Luby, Michael Mitzenmacher, Mohammad Amin Shokrollahi, Daniel A. Spielman,;4;184;1;1998-01-01;
10.1145/258533.258573;Michael Luby, Michael Mitzenmacher, Mohammad Amin Shokrollahi, Daniel A. Spielman, Volker Stemann,;5;1;1;2019-08-01;
10.1109/EUROSP.2017.46;Michael T. Goodrich, Evgenios M. Kornaropoulos, Michael Mitzenmacher, Roberto Tamassia,;4;2;3;2017-06-28;
10.1145/3034786.3056115;David Eppstein, Michael T. Goodrich, Michael Mitzenmacher, Manuel R. Torres,;4;17;2;2017-05-09;
10.1007/978-3-319-45741-3_2;Michael T. Goodrich, Evgenios M. Kornaropoulos, Michael Mitzenmacher, Roberto Tamassia,;4;3;3;2016-01-01;
10.1007/978-3-319-45871-7_18;David Eppstein, Michael T. Goodrich, Jenny Lam, Nil Mamano, Michael Mitzenmacher, Manuel R. Torres,;6;4;3;2016-01-01;
10.1145/2785956.2787503;Dong Zhou, Bin Fan, Hyeontaek Lim, David G. Andersen, Michael Kaminsky, Michael Mitzenmacher, Ren Wang 0001, Ajaypal Singh,;8;3;4;2015-08-17;
10.1145/2674005.2674994;Bin Fan, David G. Andersen, Michael Kaminsky, Michael Mitzenmacher,;4;0;1;2022-12-01;
10.1007/978-3-319-07959-2_14;David Eppstein, Michael T. Goodrich, Michael Mitzenmacher, Pawel Pszona,;4;5;2;2014-01-01;
10.1007/S00453-013-9770-7;Elaine Angelino, Michael T. Goodrich, Michael Mitzenmacher, Justin Thaler,;4;0;2;2013-09-01;
10.1145/2133601.2133604;Michael T. Goodrich, Michael Mitzenmacher, Olga Ohrimenko, Roberto Tamassia,;4;3;1;2017-10-30;
10.1007/978-3-642-31585-5_49;Michael T. Goodrich, Michael Mitzenmacher,;2;5;2;2012-01-01;
10.1007/978-3-642-34862-4_15;Michael T. Goodrich, Daniel S. Hirschberg, Michael Mitzenmacher, Justin Thaler,;4;4;2;2012-01-01;
10.1137/1.9781611973099.14;Michael T. Goodrich, Michael Mitzenmacher, Olga Ohrimenko, Roberto Tamassia,;4;140;3;2012-01-01;
10.1016/J.COMNET.2011.01.020;Marios Iliofotou, Hyunchul Kim, Michalis Faloutsos, Michael Mitzenmacher, Prashanth Pappu, George Varghese,;6;0;2;2022-01-01;
10.1109/ALLERTON.2011.6120248;Michael T. Goodrich, Michael Mitzenmacher,;2;0;1;2022-12-01;
10.1145/2046660.2046680;Michael T. Goodrich, Michael Mitzenmacher, Olga Ohrimenko, Roberto Tamassia,;4;3;1;2017-10-30;
10.1007/978-3-642-23719-5_52;Martin Dietzfelbinger, Michael Mitzenmacher, Michael Rink 0001,;3;8;2;2011-09-20;
10.1007/978-3-642-22012-8_46;Michael T. Goodrich, Michael Mitzenmacher,;2;8;4;2021-11-12;
10.1007/978-3-642-25591-5_40;Elaine Angelino, Michael T. Goodrich, Michael Mitzenmacher, Justin Thaler,;4;1;2;2011-12-26;
10.1145/1989493.1989532;Michael T. Goodrich, Michael Mitzenmacher,;2;0;2;2011-07-01;
10.1007/978-3-642-14165-2_19;Martin Dietzfelbinger, Andreas Goerdt, Michael Mitzenmacher, Andrea Montanari, Rasmus Pagh, Michael Rink 0001,;6;1;2;2022-09-06;
10.1145/1658939.1658967;Marios Iliofotou, Michalis Faloutsos, Michael Mitzenmacher,;3;78;1;2016-12-01;
10.1145/1298306.1298349;Marios Iliofotou, Prashanth Pappu, Michalis Faloutsos, Michael Mitzenmacher, Sumeet Singh, George Varghese,;6;0;1;2022-12-01;
10.1145/3528087;Michael Mitzenmacher, Sergei Vassilvitskii,;2;1;2;2022-07-01;
10.1109/TPDS.2022.3146195;Michael Mitzenmacher, Matteo Dell Amico,;2;2;2;2022-11-01;
10.4230/LIPICS.ITCS.2022.114;Ziv Scully, Isaac Grosof, Michael Mitzenmacher,;3;2;2;2022-01-01;
10.1007/978-3-031-26390-3_1;Tianyi Chen, Brian Matejek, Michael Mitzenmacher, Charalampos E. Tsourakakis,;4;0;4;2023-01-01;
10.1145/3514221.3526167;Eric R. Knorr, Baptiste Lemaire, Andrew Lim, Siqiang Luo, Huanchen Zhang, Stratos Idreos, Michael Mitzenmacher,;7;0;3;2022-06-10;
10.1145/3484266.3487366;Jonatan Langlet, Ran Ben-Basat, Sivaramakrishnan Ramanathan, Gabriele Oliaro, Michael Mitzenmacher, Minlan Yu, Gianni Antichi,;7;2;4;2021-11-10;
10.4230/LIPICS.ICALP.2021.25;Ran Ben Basat, Michael Mitzenmacher, Shay Vargaftik,;3;2;3;2021-07-01;
10.1109/ICDE51399.2021.00080;Ran Ben Basat, Gil Einziger, Michael Mitzenmacher, Shay Vargaftik,;4;3;4;2021-04-01;
10.1137/1.9781611976465.115;Michael Mitzenmacher, Saeed Seddighin,;2;1;4;2022-01-01;
10.1145/3339504;Michael Mitzenmacher, Salvatore Pontarelli, Pedro Reviriego,;3;8;2;2021-01-01;
10.1145/3386367.3431303;Jan Kucera 0004, Ran Ben Basat, Mário Kuka, Gianni Antichi, Minlan Yu, Michael Mitzenmacher,;6;11;3;2020-11-23;
10.1145/3386367.3431674;Valerio Bruschi, Ran Ben Basat, Zaoxing Liu, Gianni Antichi, Giuseppe Bianchi 0001, Michael Mitzenmacher,;6;4;4;2020-11-23;
10.1109/INFOCOM41043.2020.9155340;Ran Ben Basat, Gil Einziger, Michael Mitzenmacher, Shay Vargaftik,;4;7;3;2020-07-01;
10.4230/LIPICS.ITCS.2020.14;Michael Mitzenmacher,;1;28;1;2020-01-01;
10.1109/ISIT44484.2020.9174310;Kasper Green Larsen, Michael Mitzenmacher, Charalampos E. Tsourakakis,;3;0;3;2020-06-01;
10.1109/ITA50056.2020.9244966;Kasper Green Larsen, Michael Mitzenmacher, Charalampos E. Tsourakakis,;3;0;3;2020-02-02;
10.1145/3387514.3405894;Ran Ben Basat, Sivaramakrishnan Ramanathan, Yuliang Li, Gianni Antichi, Minlan Yu, Michael Mitzenmacher,;6;75;3;2020-07-30;
10.1145/3357713.3384240;Michael Mitzenmacher, Saeed Seddighin,;2;0;1;2022-01-01;
10.1145/3366423.3380045;Kasper Green Larsen, Michael Mitzenmacher, Charalampos E. Tsourakakis,;3;2;3;2020-04-20;
10.1017/9781108637435.037;Michael Mitzenmacher, Sergei Vassilvitskii,;2;0;1;2023-01-27;
10.1007/S10994-010-5229-0;Susan M. Shortreed, Eric B. Laber, Daniel J. Lizotte, T. Scott Stroup, Joelle Pineau, Susan A. Murphy,;6;24;2;2015-12-01;
10.1016/J.EJOR.2022.01.046;Martin Cousineau, Vedat Verter, Susan A. Murphy, Joelle Pineau,;4;0;4;2023-01-16;
10.1109/ICDH55609.2022.00010;Dimitris Bertsimas, Predrag V. Klasnja, Susan A. Murphy, Liangyuan Na,;4;0;4;2022-01-01;
10.1007/S10994-021-05995-8;Sabina Tomkins, Peng Liao, Predrag V. Klasnja, Susan A. Murphy,;4;3;3;2021-09-01;
10.1145/3381007;Peng Liao, Kristjan H. Greenewald, Predrag V. Klasnja, Susan A. Murphy,;4;0;1;2023-01-01;
10.1145/3369806;Mashfiqui Rabbi, Katherine Li, H. Yanna Yan, Kelly Hall, Predrag V. Klasnja, Susan A. Murphy,;6;9;3;2019-12-01;
10.1145/3341162.3343785;Tao Zhang, Geoff A. Jarrad, Susan A. Murphy, Niranjan Bidargaddi,;4;1;3;2019-09-09;
10.1145/3287057;Peng Liao, Walter Dempsey, Hillol Sarker, Syed Monowar Hossain, Mustafa al Absi, Predrag V. Klasnja, Susan A. Murphy,;7;0;5;2023-01-01;
10.1109/MPRV.2017.29;Santosh Kumar 0001, Gregory D. Abowd, William T. Abraham, Mustafa al Absi, Duen Horng Chau, Emre Ertin, Deborah Estrin, Deepak Ganesan, Timothy Hnat, Syed Monowar Hossain, Zachary G. Ives, Jacqueline Kerr, Benjamin M. Marlin, Susan A. Murphy, James M. Rehg, Inbal Nahum-Shani, Vivek Shetty, Ida Sim, Bonnie Spring, Mani B. Srivastava, David W. Wetter,;21;17;12;2017-01-01;
10.1109/TCST.2016.2580661;Korkut Bekiroglu, Constantino Lagoa, Susan A. Murphy, Stephanie T. Lanza,;4;0;1;2019-05-20;
10.1145/3123024.3125611;Mashfiqui Rabbi, Meredith Philyaw-Kotov, Jinseok Lee, Anthony Mansour, Laura Dent, Xiaolei Wang, Rebecca M. Cunningham, Erin Bonar, Inbal Nahum-Shani, Predrag V. Klasnja, Maureen A. Walton, Susan A. Murphy,;12;0;1;2022-07-01;
10.1145/3123024.3125612;Blake Wagner III, Elaine Liu, Steven D. Shaw, Gleb Iakovlev, Linlu Zhou, Christina N. Harrington, Gregory D. Abowd, Carolyn Yoon, Santosh Kumar 0001, Susan A. Murphy, Bonnie Spring, Inbal Nahum-Shani,;12;0;3;2022-01-01;
10.1007/978-3-319-51394-2_1;Santosh Kumar 0001, James M. Rehg, Susan A. Murphy,;3;0;3;2017-07-12;
10.1007/978-3-319-51394-2_8;Santosh Kumar 0001, James M. Rehg, Susan A. Murphy,;3;1;3;2017-07-12;
10.1007/978-3-319-51394-2_22;Susan A. Murphy, James M. Rehg, Santosh Kumar 0001,;3;0;3;2017-07-12;
10.1007/978-3-319-51394-2_17;James M. Rehg, Susan A. Murphy, Santosh Kumar 0001,;3;2;3;2017-07-12;
10.1007/978-3-319-51394-2_21;Hillol Sarker, Karen Hovsepian, Soujanya Chatterjee, Inbal Nahum-Shani, Susan A. Murphy, Bonnie Spring, Emre Ertin, Mustafa al Absi, Motohiro Nakajima, Santosh Kumar 0001,;10;17;7;2017-07-12;
10.1007/978-3-319-51394-2_4;Shawna N. Smith, Andy Jinseok Lee, Kelly Hall, Nicholas J. Seewald, Audrey Boruvka, Susan A. Murphy, Predrag V. Klasnja,;7;9;1;2017-07-12;
10.1007/978-3-319-51394-2_25;Ambuj Tewari, Susan A. Murphy,;2;59;1;2017-07-12;
10.1007/978-3-319-51394-2;James M. Rehg, Susan A. Murphy, Santosh Kumar 0001,;3;54;4;2019-01-01;
10.1093/JAMIA/OCV056;Santosh Kumar 0001, Gregory D. Abowd, William T. Abraham, Mustafa al Absi, J. Gayle Beck, Duen Horng Chau, Tyson Condie, David E. Conroy, Emre Ertin, Deborah Estrin, Deepak Ganesan, Cho Lam, Benjamin M. Marlin, Clay B. Marsh, Susan A. Murphy, Inbal Nahum-Shani, Kevin Patrick, James M. Rehg, Moushumi Sharmin, Vivek Shetty, Ida Sim, Bonnie Spring, Mani B. Srivastava, David W. Wetter,;24;33;13;2015-11-01;
10.1109/ICMLA.2014.8;Kun Deng, Russ Greiner, Susan A. Murphy,;3;3;2;2014-02-05;
10.1007/S10479-012-1248-5;Raphael Fonteneau, Susan A. Murphy, Louis Wehenkel, Damien Ernst,;4;1;1;2022-04-01;
10.3166/RIA.27.171-194;Raphael Fonteneau, Susan A. Murphy, Louis Wehenkel, Damien Ernst,;4;0;2;2013-10-24;
10.1109/CDC.2013.6760421;Korkut Bekiroglu, Constantino M. Lagoa, Susan A. Murphy, Stephanie T. Lanza,;4;3;2;2013-01-01;
10.3166/RIA.25.321-343;Raphael Fonteneau, Susan A. Murphy, Louis Wehenkel, Damien Ernst,;4;0;2;2011-11-17;
10.1109/ADPRL.2011.5967348;Kun Deng, Joelle Pineau, Susan A. Murphy,;3;7;2;2011-09-05;
10.1109/ADPRL.2011.5967364;Raphael Fonteneau, Susan A. Murphy, Louis Wehenkel, Damien Ernst,;4;2;2;2011-09-05;
10.1007/978-3-642-19890-8_5;Raphael Fonteneau, Susan A. Murphy, Louis Wehenkel, Damien Ernst,;4;6;2;2011-12-01;
10.1109/TSE.2018.2842188;Malvika Rao, David F. Bacon, David C. Parkes, Margo I. Seltzer,;4;3;1;2020-01-01;
10.1038/S41586-019-1138-Y;Iyad Rahwan, Manuel Cebrián, Nick Obradovich, Josh C. Bongard, Jean-François Bonnefon, Cynthia Breazeal, Jacob W. Crandall, Nicholas A. Christakis, Iain D. Couzin, Matthew O. Jackson, Nicholas R. Jennings, Ece Kamar, Isabel M. Kloumann, Hugo Larochelle, David Lazer, Richard McElreath, Alan Mislove, David C. Parkes, Alex  Sandy  Pentland, Margaret E. Roberts, Azim Shariff, Joshua B. Tenenbaum, Michael P. Wellman,;23;387;22;2019-04-25;
10.1145/1882362.1882365;David F. Bacon, Eric Bokelberg, Yiling Chen 0001, Ian A. Kash, David C. Parkes, Malvika Rao, Manu Sridharan,;7;11;3;2010-12-01;
10.1145/1435417.1435435;Joan Feigenbaum, David C. Parkes, David M. Pennock,;3;24;3;2009-01-01;
10.1145/1639950.1640066;David F. Bacon, Yiling Chen 0001, David C. Parkes, Malvika Rao,;4;32;1;2009-12-24;
10.1145/3545945.3569751;Yaniv Yacoby, John Girash, David C. Parkes,;3;0;1;2023-03-02;
10.1287/OPRE.2021.2178;Hongyao Ma, Fei Fang, David C. Parkes,;3;0;1;2023-03-01;
10.1145/3466617;Rediet Abebe, T.-H. Hubert Chan, Jon M. Kleinberg, Zhibin Liang, David C. Parkes, Mauro Sozio, Charalampos E. Tsourakakis,;7;5;6;2022-04-01;
10.1145/3533271.3561775;Zhou Fan, Francisco J. Marmolejo Cossío, Ben Altschuler, He Sun, Xintong Wang, David C. Parkes,;6;0;1;2022-11-02;
10.1145/3470442;Paul Dütting, Zhe Feng 0004, Harikrishna Narasimhan, David C. Parkes, Sai Srivatsa Ravindranath,;5;1;2;2021-08-01;
10.1038/S42256-021-00380-5;David C. Parkes,;1;0;1;2021-08-01;
10.1111/TOPS.12525;Sarah A. Wu, Rose E. Wang, James A. Evans, Joshua B. Tenenbaum, David C. Parkes, Max Kleiman-Weiner,;6;0;1;2022-01-01;
10.1145/3479722.3480991;Matheus V. X. Ferreira, Daniel J. Moroz, David C. Parkes, Mitchell Stern,;4;5;3;2021-09-26;
10.1007/978-3-030-94676-0_5;Vincent Conitzer, Zhe Feng 0004, David C. Parkes, Eric Sodomka,;4;0;4;2022-01-01;
10.1016/J.ARTINT.2020.103238;Nripsuta Ani Saxena, Karen Huang, Evan DeFilippis, Goran Radanovic, David C. Parkes, Yang Liu 0018,;6;16;5;2020-06-01;
10.1016/J.GEB.2020.09.001;Haris Aziz 0001, Hau Chan, Barton E. Lee, David C. Parkes,;4;5;3;2020-11-01;
10.1145/3381519;Arpit Agarwal, Debmalya Mandal, David C. Parkes, Nisarg Shah 0001,;4;3;3;2020-04-01;
10.1145/3419614.3423265;Michael Neuder, Daniel J. Moroz, Rithvik Rao, David C. Parkes,;4;1;1;2020-10-21;
10.24963/KR.2020/55;Sarah Keren, Sara Bernardini, Kofi Kwapong, David C. Parkes,;4;6;2;2022-03-01;
10.1145/3366423.3380180;Nir Rosenfeld, Aron Szanto, David C. Parkes,;3;25;1;2020-04-20;
10.1287/MOOR.2017.0920;Paul Dütting, Felix A. Fischer, David C. Parkes,;3;2;5;2022-12-01;
10.1145/3306618.3314248;Nripsuta Ani Saxena, Karen Huang, Evan DeFilippis, Goran Radanovic, David C. Parkes, Yang Liu 0018,;6;62;3;2019-01-27;
10.1145/3328526.3329556;Hongyao Ma, Fei Fang, David C. Parkes,;3;15;2;2019-06-17;
10.24963/IJCAI.2019/79;Duncan Rheingans-Yoo, Scott Duke Kominers, Hongyao Ma, David C. Parkes,;4;34;2;2020-11-01;
10.1145/3150213;David C. Parkes,;1;0;1;2018-01-01;
10.24963/IJCAI.2018/36;Noah Golowich, Harikrishna Narasimhan, David C. Parkes,;3;4;2;2022-03-01;
10.1145/3219819.3219983;Rediet Abebe, Jon M. Kleinberg, David C. Parkes, Charalampos E. Tsourakakis,;4;0;1;2021-01-01;
10.1145/3219819.3220067;Jean Pouget-Abadie, Vahab S. Mirrokni, David C. Parkes, Edoardo M. Airoldi,;4;7;2;2018-07-19;
10.1007/S00422-022-00943-8;David Lipshutz, Cengiz Pehlevan, Dmitri B. Chklovskii,;3;0;3;2022-12-01;
10.1162/NECO_A_01494;Jacob A. Zavatone-Veth, Cengiz Pehlevan,;2;0;2;2022-04-15;
10.1109/ALLERTON49937.2022.9929375;Abdulkadir Canatar, Cengiz Pehlevan,;2;0;2;2022-01-01;
10.48550/ARXIV.2210.02157;Blake Bordelon, Cengiz Pehlevan,;2;0;2;2023-01-01;
10.1162/NECO_A_01374;Shanshan Qin, Nayantara Mudur, Cengiz Pehlevan,;3;4;2;2021-04-13;
10.1109/IEEECONF53345.2021.9723137;Jacob A. Zavatone-Veth, Cengiz Pehlevan,;2;2;2;2021-01-01;
10.3389/FNCOM.2020.00055;Cengiz Pehlevan, Xinyuan Zhao, Anirvan M. Sengupta, Dmitri B. Chklovskii,;4;3;5;2020-06-30;
10.1109/ICASSP40776.2020.9053114;Alper T. Erdogan, Cengiz Pehlevan,;2;2;2;2020-05-01;
10.1109/MSP.2019.2933846;Cengiz Pehlevan, Dmitri B. Chklovskii,;2;19;2;2019-11-01;
10.1109/IEEECONF44664.2019.9048921;Harshvardhan Sikka, Weishun Zhong, Jun Yin 0002, Cengiz Pehlevan,;4;6;2;2019-11-01;
10.1109/ICASSP.2019.8682290;Cengiz Pehlevan,;1;6;1;2019-05-01;
10.1162/NECO_A_01018;Cengiz Pehlevan, Anirvan M. Sengupta, Dmitri B. Chklovskii,;3;34;3;2018-01-01;
10.1109/ACSSC.2018.8645109;Victor Minden, Cengiz Pehlevan, Dmitri B. Chklovskii,;3;5;3;2021-01-01;
10.1109/BIGDATA.2018.8622026;Andrea Giovannucci, Victor Minden, Cengiz Pehlevan, Dmitri B. Chklovskii,;4;3;2;2019-01-22;
10.1162/NECO_A_01007;Cengiz Pehlevan, Sreyas Mohan, Dmitri B. Chklovskii,;3;22;3;2017-11-01;
10.1109/ACSSC.2017.8335410;Cengiz Pehlevan, Alexander Genkin, Dmitri B. Chklovskii,;3;14;2;2018-04-10;
10.1109/SIU.2017.7960683;Cengiz Pehlevan, Anirvan M. Sengupta,;2;3;2;2017-06-27;
10.1109/ACSSC.2016.7869658;Reza Abbasi-Asl, Cengiz Pehlevan, Bin Yu 0001, Dmitri B. Chklovskii,;4;1;2;2017-03-01;
10.1109/ACSSC.2016.7869625;Yuansi Chen, Cengiz Pehlevan, Dmitri B. Chklovskii,;3;0;3;2017-03-01;
10.1162/NECO_A_00745;Cengiz Pehlevan, Tao Hu 0005, Dmitri B. Chklovskii,;3;57;3;2015-07-17;
10.1109/ALLERTON.2015.7447180;Cengiz Pehlevan, Dmitri B. Chklovskii,;2;10;1;2016-04-04;
10.1109/ACSSC.2014.7094519;Tao Hu 0005, Cengiz Pehlevan, Dmitri B. Chklovskii,;3;15;3;2015-04-24;
10.1109/ACSSC.2014.7094553;Cengiz Pehlevan, Dmitri B. Chklovskii,;2;1;1;2019-11-01;
10.1109/ACSSC.2013.6810296;Tao Hu 0005, Zaid J. Towfic, Cengiz Pehlevan, Alex V. Genkin, Dmitri B. Chklovskii,;5;7;4;2013-01-01;
10.1145/3450626.3459765;Mallikarjun B. R. 0001, Ayush Tewari, Abdallah Dib, Tim Weyrich, Bernd Bickel, Hans-Peter Seidel, Hanspeter Pfister, Wojciech Matusik, Louis Chevallier, Mohamed Elgharib, Christian Theobalt,;11;10;6;2021-07-01;
10.1109/CVPR46437.2021.00476;Mallikarjun B. R. 0001, Ayush Tewari, Tae-Hyun Oh, Tim Weyrich, Bernd Bickel, Hans-Peter Seidel, Hanspeter Pfister, Wojciech Matusik, Mohamed Elgharib, Christian Theobalt,;10;4;6;2021-01-01;
10.1145/2816795.2818082;Helge Rhodin, James Tompkin 0001, Kwang In Kim, Edilson de Aguiar, Hanspeter Pfister, Hans-Peter Seidel, Christian Theobalt,;7;20;4;2015-11-01;
10.1109/MCG.2022.3222042;Tica Lin, Zhutian Chen, Johanna Beyer, Yingcai Wu, Hanspeter Pfister, Yalong Yang 0001,;6;0;3;2023-01-01;
10.1109/TVCG.2022.3209497;Zhutian Chen, Qisen Yang, Xiao Xie, Johanna Beyer, Haijun Xia, Yingcai Wu, Hanspeter Pfister,;7;0;4;2023-01-01;
10.1109/TVCG.2022.3209353;Tica Lin, Zhutian Chen, Yalong Yang 0001, Daniele Chiappalupi, Johanna Beyer, Hanspeter Pfister,;6;1;4;2023-01-01;
10.1109/TVCG.2021.3133511;Tica Lin, Yalong Yang 0001, Johanna Beyer, Hanspeter Pfister,;4;1;2;2023-03-01;
10.1109/TVCG.2022.3209479;Hendrik Strobelt, Albert Webson, Victor Sanh, Benjamin Hoover, Johanna Beyer, Hanspeter Pfister, Alexander M. Rush,;7;2;5;2023-01-01;
10.1109/TVCG.2022.3209378;Simon Warchol, Robert Krüger, Ajit Johnson Nirmal, Giorgio Gaglia, Jared Jessup, Cecily C. Ritch, John Hoffer, Jeremy Muhlich, Megan L. Burger, Tyler Jacks, Sandro Santagata, Peter K. Sorger, Hanspeter Pfister,;13;0;4;2023-01-01;
10.1111/CGF.14574;Johanna Beyer, Jakob Troidl, Saeed Boorboor, Markus Hadwiger, Arie E. Kaufman, Hanspeter Pfister,;6;2;3;2022-06-01;
10.1111/CGF.14532;Jakob Troidl, Corrado Calì, Eduard Gröller, Hanspeter Pfister, Markus Hadwiger, Johanna Beyer,;6;1;4;2022-06-01;
10.1038/S42256-021-00437-5;Spandan Madan, Timothy Henry, Jamell Dozier, Helen Ho, Nishchal Bhandari, Tomotake Sasaki, Frédo Durand, Hanspeter Pfister, Xavier Boix,;9;4;5;2022-02-01;
10.1016/J.NEUNET.2022.07.026;Akira Sakai, Taro Sunagawa, Spandan Madan, Kanata Suzuki, Takashi Katoh, Hiromichi Kobashi, Hanspeter Pfister, Pawan Sinha, Xavier Boix, Tomotake Sasaki,;10;0;4;2022-11-01;
10.1109/TMI.2022.3164343;Brian Matejek, Tim Franzmeyer, Donglai Wei 0001, Xueying Wang, Jinglin Zhao, Kálmán Palágyi, Jeff W. Lichtman, Hanspeter Pfister,;8;0;4;2022-01-01;
10.1109/TVCG.2021.3114786;Jared Jessup, Robert Krüger, Simon Warchol, John Hoffer, Jeremy Muhlich, Cecily C. Ritch, Giorgio Gaglia, Shannon Coy, Yu-An Chen, Jia-Ren Lin, Sandro Santagata, Peter K. Sorger, Hanspeter Pfister,;13;2;2;2022-01-01;
10.1109/TVCG.2020.3025090;Naoko Sawada, Makoto Uemura, Johanna Beyer, Hanspeter Pfister, Issei Fujishiro,;5;1;4;2022-04-01;
10.1109/TVCG.2021.3114845;Hendrik Strobelt, Jambay Kinley, Robert Krüger, Johanna Beyer, Hanspeter Pfister, Alexander M. Rush,;6;4;3;2022-01-01;
10.1109/TVCG.2022.3182488;Weikai Yang, Xi Ye, Xingxing Zhang, Lanxi Xiao, Jiazhi Xia, Zhongyuan Wang 0006, Jun Zhu 0001, Hanspeter Pfister, Shixia Liu,;9;2;5;2022-09-01;
10.1145/3491102.3517673;Yalong Yang 0001, Wenyu Xia, Fritz Lekschas, Carolina Nobre, Robert Krüger, Hanspeter Pfister,;6;0;1;2022-10-29;
10.1109/CVPR52688.2022.02037;Donglai Wei 0001, Siddhant Kharbanda, Sarthak Arora, Roshan Roy, Nishant Jain, Akash Palrecha, Tanav Shah, Shray Mathur, Ritik Mathur, Abhijay Kemkar, Anirudh Srinivasan Chakravarthy, Zudi Lin, Won-Dong Jang, Yansong Tang, Song Bai, James Tompkin 0001, Philip H. S. Torr, Hanspeter Pfister,;18;0;6;2022-01-01;
