doi;coo_authors
10.48550/ARXIV.2212.06965;Olga Graf, Pablo Flores, Pavlos Protopapas, Karim Pichara
;Tiago A. E. Ferreira, Marios Mattheakis, Pavlos Protopapas
;C. Donoso-Oliva, Guillermo Cabrera-Vives, Pavlos Protopapas, Rodrigo Carrasco-Davis, Pablo A. Estévez
;Anwesh Bhattacharya, Marios Mattheakis, Pavlos Protopapas
;Shaan Desai, Marios Mattheakis, David Sondak, Pavlos Protopapas, Stephen J. Roberts
;Marios Mattheakis, Hayden Joy, Pavlos Protopapas
;Shaan Desai, Marios Mattheakis, Hayden Joy, Pavlos Protopapas, Stephen J. Roberts
;Haitz Sáez de Ocáriz Borde, David Sondak, Pavlos Protopapas
;Olga Graf, Pablo Flores, Pavlos Protopapas, Karim Pichara
;Kshitij Parwani, Pavlos Protopapas
;Félix Grèzes, Sergi Blanco-Cuaresma, Alberto Accomazzi, Michael J. Kurtz, Golnaz Shapurian, Edwin A. Henneken, Carolyn S. Grant, Donna M. Thompson, Roman Chyla, Stephen McDonald, Timothy W. Hostetler, Matthew R. Templeton, Kelly E. Lockhart, Nemanja Martinovic, Shinyi Chen, Chris Tanner, Pavlos Protopapas
;Marco Di Giovanni 0001, David Sondak, Pavlos Protopapas, Marco Brambilla 0001
10.1007/978-3-030-58592-1_39;Nicolás Astorga, Pablo Huijse, Pavlos Protopapas, Pablo A. Estévez
10.1145/3394231.3397900;Wenying Wu, Panagiotis Michalatos, Pavlos Protopapas, Zheng Yang
10.21105/JOSS.01931;Feiyu Chen, David Sondak, Pavlos Protopapas, Marios Mattheakis, Shuheng Liu, Devansh Agarwal, Marco Di Giovanni 0001
;Marios Mattheakis, David Sondak, Akshunna S. Dogra, Pavlos Protopapas
;Ignacio Becker, Karim Pichara, Márcio Catelán, Pavlos Protopapas, Carlos Aguirre, Fatemeh Nikzat
;Gerson R. Santos, Marcela P. Figueiredo, Antonio de Pádua Santos, Pavlos Protopapas, Tiago A. E. Ferreira
;Courtney Cochrane, David Castineira, Nisreen Shiban, Pavlos Protopapas
;Cedric Flamant, Pavlos Protopapas, David Sondak
;Wenying Wu, Pavlos Protopapas, Zheng Yang, Panagiotis Michalatos
;Dylan Randle, Pavlos Protopapas, David Sondak
;Nicolás Astorga, Pablo Huijse, Pavlos Protopapas, Pablo A. Estévez
;Alessandro Paticchio, Tommaso Scarlatti, Marios Mattheakis, Pavlos Protopapas, Marco Brambilla 0001
;Henry Jin, Marios Mattheakis, Pavlos Protopapas
10.1137/1.9781611975673.85;Belén Saldías-Fuentes, Pavlos Protopapas, Karim Pichara B.
;Belén Saldías-Fuentes, Pavlos Protopapas, Karim Pichara B.
;Christian Pieringer, Karim Pichara, Márcio Catelán, Pavlos Protopapas
;Jacob Reinier Maat, Nikos Gianniotis, Pavlos Protopapas
;Alessandro Bianchi, Moreno Raimondo Vendra, Pavlos Protopapas, Marco Brambilla 0001
;Marios Mattheakis, Pavlos Protopapas, David Sondak, Marco Di Giovanni 0001, Efthimios Kaxiras
;Manuel Pérez-Carrasco, Guillermo Cabrera-Vives, Pavlos Protopapas, Nicolas Astorga, Marouan Belhaj
;Javiera Astudillo, Pavlos Protopapas, Karim Pichara, Pablo Huijse
;Lukas Zorich, Karim Pichara, Pavlos Protopapas
10.1109/IJCNN.2018.8489094;Jacob Reinier Maat, Nikos Gianniotis, Pavlos Protopapas
;Giorgia Ramponi, Pavlos Protopapas, Marco Brambilla 0001, Ryan Janssen
;Marouan Belhaj, Pavlos Protopapas, Weiwei Pan
;Pablo Huijse, Pablo A. Estévez, Francisco Förster, Scott F. Daniel, Andrew J. Connolly, Pavlos Protopapas, Rodrigo Carrasco, José C. Príncipe
10.1109/ICDM.2016.0143;Harikrishna Narasimhan, Weiwei Pan, Purushottam Kar, Pavlos Protopapas, Harish G. Ramaswamy
10.1137/1.9781611974348.54;Xide Xia, Pavlos Protopapas, Finale Doshi-Velez
;Cristóbal Mackenzie, Karim Pichara, Pavlos Protopapas
;Pablo Huijse, Pablo A. Estévez, Pavlos Protopapas, José C. Príncipe, Pablo Zegers
10.1109/MCI.2014.2326100;Pablo Huijse, Pablo A. Estévez, Pavlos Protopapas, José C. Príncipe, Pablo Zegers
;Pavlos Protopapas, Pablo Huijse, Pablo A. Estévez, Pablo Zegers, José C. Príncipe
;Isadora nun, Karim Pichara, Pavlos Protopapas, Dae-Won Kim
;Karim Pichara, Pavlos Protopapas
10.1109/TSP.2012.2204260;Pablo Huijse, Pablo A. Estévez, Pavlos Protopapas, Pablo Zegers, José Carlos Príncipe
;Yuyang Wang, Roni Khardon, Pavlos Protopapas
;Pablo Huijse, Pablo A. Estévez, Pavlos Protopapas, Pablo Zegers, José C. Príncipe
10.1109/LSP.2011.2141987;Pablo Huijse, Pablo A. Estévez, Pablo Zegers, José Carlos Príncipe, Pavlos Protopapas
10.1109/MLSP.2011.6064635;Bibhu Prasad Mishra, José C. Príncipe, Pablo A. Estévez, Pavlos Protopapas
;Yuyang Wang, Roni Khardon, Pavlos Protopapas
;Pablo Huijse, Pablo A. Estévez, Pablo Zegers, José Carlos Príncipe, Pavlos Protopapas
10.1109/IJCNN.2010.5596557;Pablo A. Estévez, Pablo Huijse, Pablo Zegers, José C. Príncipe, Pavlos Protopapas
10.1007/978-3-642-15939-8_27;Yuyang Wang, Roni Khardon, Pavlos Protopapas
10.1007/S10994-008-5093-3;Umaa Rebbapragada, Pavlos Protopapas, Carla E. Brodley, Charles R. Alcock
10.1002/SAM.10060;Dan Preston, Pavlos Protopapas, Carla E. Brodley
10.1007/S00778-008-0111-4;Eamonn J. Keogh, Li Wei 0001, Xiaopeng Xi, Michail Vlachos, Sang-Hee Lee, Pavlos Protopapas
10.1007/978-3-642-04174-7_32;Gabriel Wachman, Roni Khardon, Pavlos Protopapas, Charles R. Alcock
10.1137/1.9781611972795.6;Dan Preston, Pavlos Protopapas, Carla E. Brodley
;Umaa Rebbapragada, Pavlos Protopapas, Carla E. Brodley, Charles R. Alcock
10.48550/ARXIV.2207.04043;Mirac Suzgun, Luke Melas-Kyriazi, Suproteem K. Sarkar, Scott Duke Kominers, Stuart M. Shieber
10.18653/V1/2021.ACL-LONG.144;Matthew Finlayson, Aaron Mueller, Sebastian Gehrmann, Stuart M. Shieber, Tal Linzen, Yonatan Belinkov
;Matthew Finlayson, Aaron Mueller, Sebastian Gehrmann, Stuart M. Shieber, Tal Linzen, Yonatan Belinkov
10.18653/V1/2020.BEA-1.1;Tovly Deutsch, Masoud Jasbi, Stuart M. Shieber
;Jesse Vig, Sebastian Gehrmann, Yonatan Belinkov, Sharon Qian, Daniel Nevo, Yaron Singer, Stuart M. Shieber
;Jesse Vig, Sebastian Gehrmann, Yonatan Belinkov, Sharon Qian, Daniel Nevo, Yaron Singer, Stuart M. Shieber
;Tovly Deutsch, Masoud Jasbi, Stuart M. Shieber
;Abdelrhman Saleh, Tovly Deutsch, Stephen Casper, Yonatan Belinkov, Stuart M. Shieber
10.18653/V1/P19-1084;Yonatan Belinkov, Adam Poliak, Stuart M. Shieber, Benjamin Van Durme, Alexander M. Rush
10.18653/V1/S19-1028;Yonatan Belinkov, Adam Poliak, Stuart M. Shieber, Benjamin Van Durme, Alexander M. Rush
;Mirac Suzgun, Sebastian Gehrmann, Yonatan Belinkov, Stuart M. Shieber
;Yonatan Belinkov, Adam Poliak, Stuart M. Shieber, Benjamin Van Durme, Alexander M. Rush
;Yonatan Belinkov, Adam Poliak, Stuart M. Shieber, Benjamin Van Durme, Alexander M. Rush
;Mirac Suzgun, Sebastian Gehrmann, Yonatan Belinkov, Stuart M. Shieber
10.18653/V1/D18-1356;Sam Wiseman, Stuart M. Shieber, Alexander M. Rush
;Sam Wiseman, Stuart M. Shieber, Alexander M. Rush
;Mirac Suzgun, Yonatan Belinkov, Stuart M. Shieber
10.1145/2996200;Reuth Mirsky, Ya akov (Kobi) Gal, Stuart M. Shieber
10.18653/V1/D17-1298;Allen Schmaltz, Yoon Kim, Alexander M. Rush, Stuart M. Shieber
10.18653/V1/D17-1239;Sam Wiseman, Stuart M. Shieber, Alexander M. Rush
;Cristina Aggazzotti, Stuart M. Shieber
;Allen Schmaltz, Yoon Kim, Alexander M. Rush, Stuart M. Shieber
;Sam Wiseman, Stuart M. Shieber, Alexander M. Rush
10.1609/AIMAG.V37I1.2646;Stuart M. Shieber
10.18653/V1/W16-0528;Allen Schmaltz, Yoon Kim, Alexander M. Rush, Stuart M. Shieber
10.18653/V1/D16-1255;Allen Schmaltz, Alexander M. Rush, Stuart M. Shieber
10.18653/V1/N16-1114;Sam Wiseman, Alexander M. Rush, Stuart M. Shieber
10.18653/V1/W16-0708;Sam Wiseman, Alexander M. Rush, Stuart M. Shieber
;Allen Schmaltz, Yoon Kim, Alexander M. Rush, Stuart M. Shieber
;Allen Schmaltz, Alexander M. Rush, Stuart M. Shieber
;Sam Wiseman, Alexander M. Rush, Stuart M. Shieber
10.3115/V1/P15-1137;Sam Wiseman, Alexander M. Rush, Stuart M. Shieber, Jason Weston
10.15398/JLM.V2I1.84;Stuart M. Shieber
;Sam Wiseman, Stuart M. Shieber
;Heather Pon-Barry, Stuart M. Shieber, Nicholas Longenbaugh
;Ben Swanson, Elif Yamangil, Eugene Charniak, Stuart M. Shieber
;Elif Yamangil, Stuart M. Shieber
10.15398/JLM.V0I1.58;Stuart M. Shieber
;Elif Yamangil, Stuart M. Shieber
10.1155/2011/251753;Heather Pon-Barry, Stuart M. Shieber
;Jonathan Bragg, Elaine Chew, Stuart M. Shieber
;Heather Pon-Barry, Stuart M. Shieber
10.1162/COLI_A_00005;Rebecca Nesson, Giorgio Satta, Stuart M. Shieber
;Elif Yamangil, Stuart M. Shieber
;Heather Pon-Barry, Stuart M. Shieber
;Rebecca Nesson, Stuart M. Shieber
;Heather Pon-Barry, Stuart M. Shieber
10.1007/978-3-642-02247-0_46;Swapna Reddy, Ya akov Gal, Stuart M. Shieber
10.1016/J.ELERAP.2008.04.006;David C. Parkes, Michael O. Rabin, Stuart M. Shieber, Christopher Thorpe
;Rebecca Nesson, Giorgio Satta, Stuart M. Shieber
;Rebecca Nesson, Stuart M. Shieber
10.1017/S1351324906004311;Stuart M. Shieber, Rani Nelken
10.1007/978-3-540-88655-6_3;Wendy T. Lucas, Stuart M. Shieber
;Stuart M. Shieber, Wendy T. Lucas
;Stuart M. Shieber
;Rebecca Nesson, Stuart M. Shieber
;Stuart M. Shieber
10.1016/J.JBI.2005.11.001;Griffin M. Weber, Lucila Ohno-Machado, Stuart M. Shieber
10.1145/1151454.1151478;David C. Parkes, Michael O. Rabin, Stuart M. Shieber, Christopher Thorpe
;Stuart M. Shieber
;Rebecca Nesson, Stuart M. Shieber, Alexander M. Rush
;Rani Nelken, Stuart M. Shieber
;Stuart M. Shieber
;Rani Nelken, Stuart M. Shieber
;Rani Nelken, Stuart M. Shieber
;Stuart M. Shieber
10.1145/604045.604103;Stuart M. Shieber, Ellie Baker
;Mark-Jan Nederhof, Giorgio Satta, Stuart M. Shieber
;Stuart M. Shieber, Xiaopeng Tao
;Stephan Oepen, Kristina Toutanova, Stuart M. Shieber, Christopher D. Manning, Dan Flickinger, Thorsten Brants
10.1007/BF00132503;Ramesh Johari, Joe Marks, Ali Partovi, Stuart M. Shieber
10.1145/262839.263039;Jon Christensen, Stacy Friedman, Joe Marks, Stuart M. Shieber
10.1007/3-540-63938-1_76;Brad Andalman, Kathy Ryall, Wheeler Ruml, Joe Marks, Stuart M. Shieber
10.1145/258734.258887;Joe Marks, Brad Andalman, Paul A. Beardsley, William T. Freeman, Sarah F. Gibson, Jessica K. Hodgins, T. Kang, Brian Mirtich, Hanspeter Pfister, Wheeler Ruml, Kathy Ryall, Joshua E. Seims, Stuart M. Shieber
10.1145/263407.263521;Kathy Ryall, Joe Marks, Stuart M. Shieber
10.1145/242224.242408;Stuart M. Shieber
10.1007/3-540-62495-3_62;Kathy Ryall, Joe Marks, Stuart M. Shieber
10.1145/237091.237095;Adam Ginsburg, Joe Marks, Stuart M. Shieber
10.1016/0743-1066(95)00035-I;Stuart M. Shieber, Yves Schabes, Fernando C. N. Pereira
10.1145/212332.212334;Jon Christensen, Joe Marks, Stuart M. Shieber
10.1109/ICDAR.1995.602062;Kathy Ryall, Stuart M. Shieber, Joe Marks, Murray Mazer
;Mary Dalrymple, Stuart M. Shieber, Fernando C. N. Pereira
10.1145/175208.175217;Stuart M. Shieber
10.1145/175208.175604;Stuart M. Shieber
10.1111/J.1467-8640.1994.TB00003.X;Stuart M. Shieber
;Yves Schabes, Stuart M. Shieber
10.1109/TBME.2021.3103201;Patrick Slade, Ayman Habib 0003, Jennifer L. Hicks, Scott L. Delp
10.1126/SCIROBOTICS.ABG6594;Patrick Slade, Arjun Tambe, Mykel J. Kochenderfer
10.1049/IET-CPS.2019.0045;Patrick Slade, Zachary N. Sunberg, Mykel J. Kochenderfer
10.1109/ICRA.2019.8794436;Nathan Kau, Aaron Schultz, Natalie Ferrante, Patrick Slade
;Nathan Kau, Aaron Schultz, Natalie Ferrante, Patrick Slade
;Patrick Slade, Zachary N. Sunberg, Mykel J. Kochenderfer
10.1109/IROS.2017.8202242;Patrick Slade, Preston Culbertson, Zachary Sunberg, Mykel J. Kochenderfer
10.1109/IROS.2017.8202154;Patrick Slade, Alex Gruebele, Zachary M. Hammond, Michael Raitor, Allison M. Okamura, Elliot Wright Hawkes
;Patrick Slade, Preston Culbertson, Zachary Sunberg, Mykel J. Kochenderfer
;Patrick Slade, Siobhan Powell, Michael F. Howland
10.1109/EMBC.2016.7591762;Aadeel Akhtar, Kyung Yun Choi, Michael Fatina, Jesse Cornman, Edward Wu, Joseph Sombeck, Chris Yim, Patrick Slade, Jason Lee, Jack Moore, Daniel Gonzales, Alvin Wu, Garrett Anderson, David Rotter, Cliff Shin, Timothy Bretl
10.1109/ICRA.2015.7140105;Patrick Slade, Aadeel Akhtar, Mary Nguyen, Timothy Bretl
10.1007/978-3-662-44196-1_16;Aadeel Akhtar, Mary Nguyen, Logan Wan, Brandon Boyce, Patrick Slade, Timothy Bretl
;Edward A. Cranford, Han-Ching Ou, Cleotilde Gonzalez, Milind Tambe, Christian Lebiere
10.48550/ARXIV.2301.07835;Paritosh Verma, Shresth Verma, Aditya Mate, Aparna Taneja, Milind Tambe
10.48550/ARXIV.2302.02570;Aditya Mate, Bryan Wilder, Aparna Taneja, Milind Tambe
10.48550/ARXIV.2303.00799;Arpita Biswas, Jackson A. Killian, Paula Rodriguez Diaz, Susobhan Ghosh, Milind Tambe
10.1016/J.COSE.2022.102671;Palvi Aggarwal, Omkar Thakoor, Shahin Jabbari, Edward A. Cranford, Christian Lebiere, Milind Tambe, Cleotilde Gonzalez
;Haipeng Chen 0001, Susobhan Ghosh, Gregory Fan, Nikhil Behari, Arpita Biswas, Mollie Williams, Nancy E. Oriol, Milind Tambe
;Kai Wang 0040, Lily Xu, Andrew Perrault, Michael K. Reiter, Milind Tambe
;Elizabeth Bondi, Haipeng Chen 0001, Christopher D. Golden, Nikhil Behari, Milind Tambe
;Susobhan Ghosh, Pradeep Varakantham, Aniket Bhatkhande, Tamanna Ahmad, Anish Andheria, Wenjun Li, Aparna Taneja, Divy Thakkar, Milind Tambe
;Aditya Mate, Lovish Madaan, Aparna Taneja, Neha Madhiwalla, Shresth Verma, Gargi Singh, Aparna Hegde, Pradeep Varakantham, Milind Tambe
;Aditya S. Mate, Arpita Biswas, Christoph Siebenbrunner, Susobhan Ghosh, Milind Tambe
;Han-Ching Ou, Christoph Siebenbrunner, Jackson A. Killian, Meredith B. Brooks, David Kempe 0001, Yevgeniy Vorobeychik, Milind Tambe
10.24963/IJCAI.2022/712;Vineet Nair, Kritika Prakash, Michael Wilbur, Aparna Taneja, Corrine Namblard, Oyindamola Adeyemo, Abhishek Dubey, Abiodun Adereni, Milind Tambe, Ayan Mukhopadhyay
10.24963/IJCAI.2022/723;Lily Xu, Arpita Biswas, Fei Fang, Milind Tambe
10.24963/IJCAI.2022/88;Adam Zychowski, Jacek Mandziuk, Elizabeth Bondi, Aravind Venugopal, Milind Tambe, Balaraman Ravindran
10.1145/3534678.3539217;Milind Tambe
;Jackson A. Killian, Lily Xu, Arpita Biswas, Milind Tambe
;Zun Li, Feiran Jia, Aditya Mate, Shahin Jabbari, Mithun Chakraborty, Milind Tambe, Yevgeniy Vorobeychik
;Han-Ching Ou, Christoph Siebenbrunner, Jackson A. Killian, Meredith B. Brooks, David Kempe 0001, Yevgeniy Vorobeychik, Milind Tambe
;Kai Wang 0040, Shresth Verma, Aditya Mate, Sanket Shah, Aparna Taneja, Neha Madhiwalla, Aparna Hegde, Milind Tambe
;James Holt, Edward Raff, Ahmad Ridley, Dennis Ross, Arunesh Sinha, Diane Staheli, William Streilen, Milind Tambe, Yevgeniy Vorobeychik, Allan B. Wollaber
10.48550/ARXIV.2203.16067;Sanket Shah, Bryan Wilder, Andrew Perrault, Milind Tambe
10.48550/ARXIV.2204.13663;Vineet Nair, Kritika Prakash, Michael Wilbur, Aparna Taneja, Corrine Namblard, Oyindamola Adeyemo, Abhishek Dubey, Abiodun Adereni, Milind Tambe, Ayan Mukhopadhyay
10.48550/ARXIV.2204.14173;Adam Zychowski, Jacek Mandziuk, Elizabeth Bondi, Aravind Venugopal, Milind Tambe, Balaraman Ravindran
10.48550/ARXIV.2205.05659;Lily Xu, Arpita Biswas, Fei Fang, Milind Tambe
10.48550/ARXIV.2205.15372;Kai Wang 0040, Lily Xu, Aparna Taneja, Milind Tambe
10.48550/ARXIV.2210.00025;Siddhartha Banerjee, Sean R. Sinclair, Milind Tambe, Lily Xu, Christina Lee Yu
10.48550/ARXIV.2211.00112;Abheek Ghosh, Dheeraj Nagaraj, Manish Jain, Milind Tambe
10.1111/COGS.13013;Edward A. Cranford, Cleotilde Gonzalez, Palvi Aggarwal, Milind Tambe, Sarah Cooney, Christian Lebiere
10.1080/24725854.2020.1798037;Bryan Wilder, Sze-Chuan Suen, Milind Tambe
;Bryan Wilder, Michael J. Mina, Milind Tambe
;Bryan Wilder, Laura Onasch-Vera, Graham DiGuiseppi, Robin Petering, Chyna Hill, Amulya Yadav, Eric Rice, Milind Tambe
;Lily Xu, Elizabeth Bondi, Fei Fang, Andrew Perrault, Kai Wang 0040, Milind Tambe
;Arpita Biswas, Gaurav Aggarwal, Pradeep Varakantham, Milind Tambe
;Jackson A. Killian, Andrew Perrault, Milind Tambe
;Aditya Mate, Andrew Perrault, Milind Tambe
;Han-Ching Ou, Haipeng Chen 0001, Shahin Jabbari, Milind Tambe
;Alok Talekar, Sharad Shriram, Nidhin K. Vaidhiyan, Gaurav Aggarwal, Jiangzhuo Chen, Srinivasan Venkatramanan, Lijing Wang 0001, Aniruddha Adiga, Adam Sadilek, Ashish Tendulkar, Madhav V. Marathe, Rajesh Sundaresan, Milind Tambe
;Aravind Venugopal, Elizabeth Bondi, Harshavardhan Kamarthi, Keval Dholakia, Balaraman Ravindran, Milind Tambe
10.1145/3465416.3483292;Ramesha Karunasena, Mohammad Sarparajul Ambiya, Arunesh Sinha, Ruchit Nagar, Saachi Dalal, Hamid Abdullah, Divy Thakkar, Dhyanesh Narayanan, Milind Tambe
10.24963/IJCAI.2021/556;Arpita Biswas, Gaurav Aggarwal, Pradeep Varakantham, Milind Tambe
10.1145/3447548.3467370;Jackson A. Killian, Arpita Biswas, Sanket Shah, Milind Tambe
;Haipeng Chen 0001, Wei Qiu 0001, Han-Ching Ou, Bo An 0001, Milind Tambe
;Lily Xu, Andrew Perrault, Fei Fang, Haipeng Chen 0001, Milind Tambe
;Han-Ching Ou, Haipeng Chen 0001, Shahin Jabbari, Milind Tambe
;Feiran Jia, Aditya Mate, Zun Li, Shahin Jabbari, Mithun Chakraborty, Milind Tambe, Michael P. Wellman, Yevgeniy Vorobeychik
;Aditya Mate, Arpita Biswas, Christoph Siebenbrunner, Milind Tambe
;Siddharth Nishtala, Lovish Madaan, Aditya Mate, Harshavardhan Kamarthi, Anirudh Grama, Divy Thakkar, Dhyanesh Narayanan, Suresh Chaudhary, Neha Madhiwalla, Ramesh Padmanabhan, Aparna Hegde, Pradeep Varakantham, Balaraman Ravindran, Milind Tambe
;Arpita Biswas, Gaurav Aggarwal, Pradeep Varakantham, Milind Tambe
;Kai Wang 0040, Lily Xu, Andrew Perrault, Michael K. Reiter, Milind Tambe
;Zun Li, Feiran Jia, Aditya Mate, Shahin Jabbari, Mithun Chakraborty, Milind Tambe, Yevgeniy Vorobeychik
;Haipeng Chen 0001, Wei Qiu 0001, Han-Ching Ou, Bo An 0001, Milind Tambe
;Lily Xu, Andrew Perrault, Fei Fang, Haipeng Chen 0001, Milind Tambe
;Jackson A. Killian, Arpita Biswas, Sanket Shah, Milind Tambe
;Jackson A. Killian, Lily Xu, Arpita Biswas, Milind Tambe
;Kai Wang 0040, Bryan Wilder, Sze-Chuan Suen, Bistra Dilkina, Milind Tambe
;Aditya Mate, Lovish Madaan, Aparna Taneja, Neha Madhiwalla, Shresth Verma, Gargi Singh, Aparna Hegde, Pradeep Varakantham, Milind Tambe
;Susobhan Ghosh, Pradeep Varakantham, Aniket Bhatkhande, Tamanna Ahmad, Anish Andheria, Wenjun Li, Aparna Taneja, Divy Thakkar, Milind Tambe
10.1609/AIMAG.V41I4.5296;Andrew Perrault, Fei Fang, Arunesh Sinha, Milind Tambe
10.1016/J.SOCNET.2020.06.001;Lindsay E. Young, Jerome R. Mayaud, Sze-Chuan Suen, Milind Tambe, Eric Rice
10.1111/TOPS.12513;Edward A. Cranford, Cleotilde Gonzalez, Palvi Aggarwal, Sarah Cooney, Milind Tambe, Christian Lebiere
;Elizabeth Bondi, Hoon Oh, Haifeng Xu, Fei Fang, Bistra Dilkina, Milind Tambe
;Aaron M. Ferber, Bryan Wilder, Bistra Dilkina, Milind Tambe
;Andrew Perrault, Bryan Wilder, Eric Ewing, Aditya Mate, Bistra Dilkina, Milind Tambe
;Sanket Shah, Arunesh Sinha, Pradeep Varakantham, Andrew Perrault, Milind Tambe
10.5555/3398761.3398831;Harshavardhan Kamarthi, Priyesh Vijayan, Bryan Wilder, Balaraman Ravindran, Milind Tambe
10.5555/3398761.3398877;Han-Ching Ou, Arunesh Sinha, Sze-Chuan Suen, Andrew Perrault, Alpan Raval, Milind Tambe
10.5555/3398761.3398928;Kai Wang 0040, Andrew Perrault, Aditya Mate, Milind Tambe
10.1007/978-3-030-64793-3_6;Omkar Thakoor, Shahin Jabbari, Palvi Aggarwal, Cleotilde Gonzalez, Milind Tambe, Phebe Vayanos
;Edward A. Cranford, Cleotilde Gonzalez, Palvi Aggarwal, Sarah Cooney, Milind Tambe, Christian Lebiere
10.1109/ICDE48307.2020.00198;Lily Xu, Shahrzad Gholami, Sara Mc Carthy, Bistra Dilkina, Andrew J. Plumptre, Milind Tambe, Rohit Singh, Mustapha Nsabuga, Joshua Mabonga, Margaret Driciru, Fred Wanyama, Aggrey Rwetsiba, Tom Okello, Eric Enyel
;Kai Wang 0040, Bryan Wilder, Andrew Perrault, Milind Tambe
;Aditya Mate, Jackson A. Killian, Haifeng Xu, Andrew Perrault, Milind Tambe
;Ayan Mukhopadhyay, Kai Wang 0040, Andrew Perrault, Mykel J. Kochenderfer, Milind Tambe, Yevgeniy Vorobeychik
10.1109/WACV45572.2020.9093284;Elizabeth Bondi, Raghav Jain, Palash Aggrawal, Saket Anand, Robert Hannaford, Ashish Kapoor, Jim Piavis, Shital Shah, Lucas Joppa, Bistra Dilkina, Milind Tambe
10.1007/978-3-030-33432-1_9;Aaron Schlenker, Omkar Thakoor, Haifeng Xu, Fei Fang, Milind Tambe, Phebe Vayanos
;Andrew Perrault, Fei Fang, Arunesh Sinha, Milind Tambe
;Aida Rahmattalabi, Phebe Vayanos, Anthony Fulginiti, Eric Rice, Bryan Wilder, Amulya Yadav, Milind Tambe
;Siddharth Nishtala, Harshavardhan Kamarthi, Divy Thakkar, Dhyanesh Narayanan, Anirudh Grama, Ramesh Padmanabhan, Neha Madhiwalla, Suresh Chaudhary, Balaraman Ravindran, Milind Tambe
;Kai Wang 0040, Bryan Wilder, Andrew Perrault, Milind Tambe
;Lily Xu, Andrew Perrault, Andrew J. Plumptre, Margaret Driciru, Fred Wanyama, Aggrey Rwetsiba, Milind Tambe
;Aditya Mate, Jackson A. Killian, Haifeng Xu, Andrew Perrault, Milind Tambe
;Eric Rice, Laura Onasch-Vera, Graham T. DiGuiseppi, Bryan Wilder, Robin Petering, Chyna Hill, Amulya Yadav, Milind Tambe
;Bryan Wilder, Michael J. Mina, Milind Tambe
;Lily Xu, Elizabeth Bondi, Fei Fang, Andrew Perrault, Kai Wang 0040, Milind Tambe
;Bryan Wilder, Laura Onasch-Vera, Graham T. DiGuiseppi, Robin Petering, Chyna Hill, Amulya Yadav, Eric Rice, Milind Tambe
;Ramesha Karunasena, Mohammad Sarparajul Ambiya, Arunesh Sinha, Ruchit Nagar, Saachi Dalal, Divy Thakkar, Milind Tambe
;Rachel Guo, Lily Xu, Drew Cronin, Francis Okeke, Andrew J. Plumptre, Milind Tambe
;Xinrun Wang, Tarun Nair, Haoyang Li, Yuh Sheng Reuben Wong, Nachiket Kelkar, Srinivas Vaidyanathan, Rajat Nayak, Bo An 0001, Jagdish Krishnaswamy, Milind Tambe
;Aravind Venugopal, Elizabeth Bondi, Harshavardhan Kamarthi, Keval Dholakia, Balaraman Ravindran, Milind Tambe
;Alok Talekar, Sharad Shriram, Nidhin K. Vaidhiyan, Gaurav Aggarwal, Jiangzhuo Chen, Srinivasan Venkatramanan, Lijing Wang 0001, Aniruddha Adiga, Adam Sadilek, Ashish Tendulkar, Madhav V. Marathe, Rajesh Sundaresan, Milind Tambe
10.1145/3339399;Carla P. Gomes, Thomas G. Dietterich, Christopher Barrett, Jon Conrad, Bistra Dilkina, Stefano Ermon, Fei Fang, Andrew Farnsworth, Alan Fern, Xiaoli Z. Fern, Daniel Fink 0002, Douglas H. Fisher, Alexander Flecker, Daniel Freund 0001, Angela Fuller, John M. Gregoire, John E. Hopcroft, Steve Kelling, J. Zico Kolter, Warren B. Powell, Nicole D. Sintov, John S. Selker, Bart Selman, Daniel Sheldon, David B. Shmoys, Milind Tambe, Weng-Keen Wong, Christopher Wood, Xiaojian Wu, Yexiang Xue, Amulya Yadav, Abdul-Aziz Yakubu, Mary Lou Zeeman
10.1609/AAAI.V33I01.33011658;Bryan Wilder, Bistra Dilkina, Milind Tambe
10.1145/3486622.0000001;Leslie G. Valiant
10.1007/S00037-017-0160-4;Leslie G. Valiant
10.1145/3210713.3210716;Leslie G. Valiant
10.1109/FOCS.2017.41;Leslie G. Valiant
10.1137/100815530;Heng Guo 0001, Pinyan Lu, Leslie G. Valiant
10.1162/NECO_A_00357;Leslie G. Valiant
10.1145/2322176.2322189;Christos H. Papadimitriou, Leonard M. Adleman, Richard M. Karp, Donald E. Knuth, Robert E. Tarjan, Leslie G. Valiant
10.1016/J.JCSS.2010.06.012;Leslie G. Valiant
10.1007/978-3-642-22006-7_60;Heng Guo 0001, Pinyan Lu, Leslie G. Valiant
;Varun Kanade, Leslie G. Valiant, Jennifer Wortman Vaughan
10.1007/978-3-642-12200-2_50;Leslie G. Valiant
;Varun Kanade, Leslie G. Valiant, Jennifer Wortman Vaughan
10.1145/1462153.1462156;Leslie G. Valiant
10.1162/NECO.2009.08-08-851;Vitaly Feldman, Leslie G. Valiant
10.1007/978-3-642-02017-9_1;Leslie G. Valiant
10.1137/070682575;Leslie G. Valiant
;Vitaly Feldman, Leslie G. Valiant
10.1007/978-3-540-87744-8_2;Leslie G. Valiant
10.4230/LIPICS.FSTTCS.2008.1770;Leslie G. Valiant
;Loizos Michael, Leslie G. Valiant
10.1007/978-3-540-74456-6_5;Leslie G. Valiant
